,tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating,Comments,Tags
174,History,1085,University of Chicago,Ramon,,Gutierrez,1543348,1,good,TEACHER,PROFESSOR,5.0,['Ramón is an incredibly kind and charming prof who really cares about his students (both in and out of class).'],"['Caring', 'Lecture heavy', 'Graded by few things', 'GRADED BY FEW THINGS', 'Caring', 'LECTURE HEAVY']"
175,Law,1085,University of Chicago,Susan,,Gzesh,1066693,2,good,TEACHER,PROFESSOR,4.8,"['Prof. Gzesh is an amazing professor who brings her enthusiasm, and passion to every class. Each class provides you with unique challenges to overcome, and something new to learn after it. She really makes a specific effort to make every class as interesting as can be. Really loved her classes. Such an interesting professor herself.', 'No Comments']","['Participation matters', 'Amazing lectures', 'Respected', 'Respected', 'Participation matters', 'Amazing lectures']"
176,Business,1085,University of Chicago,Richard,,Hahn,1688077,1,average,TEACHER,PROFESSOR,3.0,"['""Business Statistics."" Hahn is very knowledgeable and a clear speaker, but he seems to overestimate his audience. We are business students, but feel like we are in a PhD level Statistics class. While Hahn is giving with help outside of class, his pace is too fast given the complexity of the material. Expect to spend 8-10 hours/week on homework.']",[]
177,Computer Science,1085,University of Chicago,Martha,,Haitsma,2464223,1,good,TEACHER,PROFESSOR,5.0,['Gives great feedback and really works with you on your project. Amazing prof.'],"['Clear grading criteria', 'Gives good feedback', 'Accessible outside class', 'Gives good feedback', 'Accessible outside class', 'Clear grading criteria']"
178,Biology,1085,University of Chicago,Melina,,Hale,2116355,0,zero,TEACHER,PROFESSOR,N/A,[],[]
179,Classics,1085,University of Chicago,Jonathan,,Hall,287496,7,good,TEACHER,PROFESSOR,3.6,"['Most brilliant professor Ive ever had! Must take a class with him', 'I am usually put off by professors who assign their own books, but in this case the book is extremely well-written and engaging. This class was excellent for putting in perspective the difficulties of reconstructing the history of a period that has left little in the way of sources, whether literary or archaeological. Knowlegable, funny, engaging.', 'We had to read his book for class.\n \n It was painful.', 'Very cocky; makes lame jokes/gets off topic during lecture; too strict-- I showed up 7 minutes late to the midterm and missed the ""put cities on map"" portion, and was not allowed to go back and do it, it was worth 25% of the exam! As if class were on time mgmt, not history!', 'No Comments', 'great very intelligent knowledgeable  guy, hot too', 'J-Hall is not a particularly good teacher, primarily because the grading is arbitrary and no comments whatsoever are given on assignments.']",[]
180,Social Science,1085,University of Chicago,Sydney,,Hans,178248,8,average,TEACHER,PROFESSOR,3.2,"[""She is such a genius in her field! No she's not entertaining, but if you are interested in child development, families, grant writing, attachment, etc.  She is excellent!"", 'Knows the material like the back of the hand, but her teaching style is not engaging at all (= boring class).  Reading the text is not necessary.  She graded my assignments very fairly.', ""Class is okay.  She knows a lot about hum development, but the class is a bit unstructured and discussion gets off topic easily.  Assignments aren't too hard, although the textbook is way boring."", 'No Comments', 'Has her moments of dullness but does interesting work and teaches an interesting topic worth taking.  A little slow and dry but overall an okay experience.  She is a sweet sweet lady', ""Sooo lame, and soooo boring, and sooo tedious, and soooo clueless. She knows child psych though, but that's it. she shouldnt teach an intro class"", 'Wonderful teacher, very interesting and knowledgeable, engaging and very sweet', ""What a sweet woman, it's hard to believe someone so nice can give terrible grades to whomever she chooses.""]",[]
181,Humanities,1085,University of Chicago,Nathaniel,,Hansen,1180969,1,good,TEACHER,PROFESSOR,4.5,"[""He's great fun ""]","['Inspirational', 'Hilarious', 'Respected']"
182,Law,1085,University of Chicago,Bernard,,Harcourt,814813,9,good,TEACHER,PROFESSOR,3.5,"[""Great lectures, when focused; however, the quality of his seminars are often too dependent on the passivity and activity of the students. I'm sure others well agree that his seminars could benefit from i) being more closed (less student presentations, and more lecturing please!), ii) constrained (in terms of readings) and iii) more organized."", 'EXCELLENT! He is a brilliant man.', 'The best class I took at UChicago! Professor Harcourt is amazing and passionate about his topics. Also, tremendously helpful when approached regarding advice for further study or work.', 'A fascinating class! Prof. Harcourt is a wonderful lecturer and his class on Punishment and Social theory is one of the best classes I have ever taken. He is tremendously helpful and nice if approached; he is also very passionate about his topics, yet respectful of other opinions. It was great.', ""Awful.  Makes no effort to understand, much less to teach, the material he's responsible for.  Hopes you won't notice his ignorance and obfuscates when asked questions."", ""Professor Harcourt is great -- he's obviously passionate about the material he teaches and has a genuine interest in helping his students learn and exposing them to new ideas."", 'I thought Criminal Law was EXCELLENT - maybe the other reviewers took it a different year.  Lots of tangents for sure, but those only served to give a glimpse of the larger, complicated, organic backdrop of the law.  To me it was fascinating.  To him, clearly EVERYTHING is fascinating.  He has an infectious enthusiasm that brings the law to life.', ""I completely agree with the other person who posted, this man doesn't even do the readings he assigns and often loses track of what he is trying to say.  cares more about personal appearance than his lecture."", ""Horrible. Harcourt is simply incompetent, arrogant, ill-prepared for class, and painfully bad at teaching the concepts of the class. Worst teacher I've ever had; avoid at all costs!""]",[]
183,Political Science,1085,University of Chicago,John,,Harpham,2670534,2,good,TEACHER,PROFESSOR,5.0,"['Very accessible outside of class and is very attentive and takes his time where needed. Should consider teaching anatomy. Overall a pretty good egg.', 'Very accessible outside of class and is very attentive and takes his time where needed. Should consider teaching anatomy. Overall a pretty good egg.', ""Too bad they don't allow chili peppers anymore because he's very pleasant to look at. He's an engaging speaker, a thoughtful lecturer and really knows what he's talking about. When in doubt go to his office hours.""]","['Participation matters', 'Inspirational', 'Hilarious', 'Caring', 'Respected', 'Accessible outside class', 'Inspirational', 'Hilarious', 'Respected', 'Participation matters', 'Caring']"
184,Humanities,1085,University of Chicago,Rafeeq,,Hasan,1860800,2,good,TEACHER,PROFESSOR,4.0,"[""Now teaching at Amherst College. Definitely go to his office hours, you're sure to have a really great and encouraging discussion."", 'Good lecturer.']","['Participation matters', 'Gives good feedback']"
185,Economics,1085,University of Chicago,James,,Heckman,1620097,1,good,TEACHER,PROFESSOR,4.5,['Professor Heckman has unlimited energy and passion. It was a pleasure to take both his Life-Cycle Dynamics and Microdata courses.'],[]
186,Religion,1085,University of Chicago,Kevin,,Hector,1218857,1,good,TEACHER,PROFESSOR,5.0,"['Very, very clear thinker who is passionate about his field. Takes time to understand each student, and treats each student kindly (unfortunately a rare quality around here).']",[]
187,English,1085,University of Chicago,Elizabeth,,Helsinger,154898,6,good,TEACHER,PROFESSOR,4.0,"['One of my favorite professors/classes of my entire education.', ""she's wonderful and brilliiant."", 'Beth is a fantastic, caring prof who really loves the material she works with!  One of the best profs in the English department !', ""Brilliant, responsive to her students, one of the best professors I've ever had"", 'Quite antique, quite lapserian...Better avoid!', 'frigid personality, not much to say except in the realm of furniture and tapestry production.']",[]
188,Social Work,1085,University of Chicago,Julia,,Henly,959217,2,good,TEACHER,PROFESSOR,5.0,"['Dr. Henly is born to be a research professor. She explains clearly in all classes and always have time for her students. She seems to understand students. Very nice!', ""Subject matter is a tad boring (research methods), especially given the timing of the class (right after lunch), but she does her best to keep the class moving.    She's very happy to give lots of feedback on rough drafts of assignments, so if you go to class and get your stuff in, you should do fine grade wise.""]","['Participation matters', 'Tests? Not many', 'Gives good feedback']"
189,Engineering,1085,University of Chicago,Juan,,Hernandez Ortiz,2216279,0,zero,TEACHER,PROFESSOR,N/A,[],[]
190,Political Science,1085,University of Chicago,Gary,,Herrigel,61002,6,good,TEACHER,PROFESSOR,4.8,"['He is a genius, but a warm and caring one.', ""Gary Herrigel is an underrated gem at the University of Chicago. His class has shaped my worldview heavily. He will be tough on students but he cares about their learning. It's also very funny to witness how he savages students."", 'Tough but encouraging, especially if you show genuine interest', ""Dr. Herrigel is the best professor I've had thus far at UC.  His discussions, while sometimes difficult to follow, take place on a very high level.  He is very intelligent, and the interdisciplinary nature of his research affords him fluency in a wide variety of fields.  He is quite approachable, and conversations with him tend to be illuminating."", 'Prof. Herrigel was one of the best profs I ever had at UC. Discussion was interesting, never boring, he was into the class, the material and he even brought his dog to class! totally approachable, down to earth and brilliant.', 'No Comments']","['Get ready to read', 'Inspirational', 'Hilarious', 'Get ready to read', 'Inspirational', 'Hilarious']"
